Store,Date,Sales,Open,Promo,DayOfWeek,StoreType
2,2014-04-07,10412,1,0,0,b
2,2014-04-08,12157,1,1,1,b
2,2014-04-09,11909,1,1,2,b
2,2014-04-10,12236,1,1,3,b
2,2014-04-11,9895,1,0,4,b
2,2014-04-12,8581,1,1,5,b
2,2014-04-13,0,0,1,6,b
2,2014-04-14,10105,1,0,0,b
2,2014-04-15,10230,1,0,1,b
2,2014-04-16,9962,1,0,2,b
2,2014-04-17,10557,1,0,3,b
2,2014-04-18,10300,1,0,4,b
2,2014-04-19,8317,1,1,5,b
2,2014-04-20,0,0,1,6,b
2,2014-04-21,10011,1,0,0,b
2,2014-04-22,10259,1,0,1,b
2,2014-04-23,12041,1,1,2,b
2,2014-04-24,11919,1,1,3,b
2,2014-04-25,9916,1,0,4,b
2,2014-04-26,8321,1,1,5,b
2,2014-04-27,0,0,0,6,b
2,2014-04-28,12404,1,1,0,b
2,2014-04-29,10048,1,0,1,b
2,2014-04-30,11689,1,1,2,b
2,2014-05-01,11544,1,1,3,b
2,2014-05-02,9472,1,0,4,b
2,2014-05-03,7166,1,0,5,b
2,2014-05-04,6403,1,0,6,b
2,2014-05-05,9712,1,0,0,b
2,2014-05-06,9519,1,0,1,b
2,2014-05-07,9951,1,0,2,b
2,2014-05-08,9586,1,0,3,b
2,2014-05-09,9814,1,0,4,b
2,2014-05-10,6706,1,0,5,b
2,2014-05-11,0,0,0,6,b
2,2014-05-12,9656,1,0,0,b
2,2014-05-13,11976,1,1,1,b
2,2014-05-14,9383,1,0,2,b
2,2014-05-15,8566,1,0,3,b
2,2014-05-16,11162,1,1,4,b
2,2014-05-17,6439,1,0,5,b
2,2014-05-18,0,0,1,6,b
2,2014-05-19,11284,1,1,0,b
2,2014-05-20,9504,1,0,1,b
2,2014-05-21,11375,1,1,2,b
2,2014-05-22,10844,1,1,3,b
2,2014-05-23,9075,1,0,4,b
2,2014-05-24,6725,1,0,5,b
2,2014-05-25,0,0,1,6,b
2,2014-05-26,8863,1,0,0,b
2,2014-05-27,9878,1,0,1,b
2,2014-05-28,9776,1,0,2,b
2,2014-05-29,9297,1,0,3,b
2,2014-05-30,10913,1,1,4,b
2,2014-05-31,7470,1,1,5,b
2,2014-06-01,0,0,0,6,b
2,2014-06-02,11229,1,1,0,b
2,2014-06-03,9061,1,0,1,b
2,2014-06-04,8624,1,0,2,b
2,2014-06-05,11129,1,1,3,b
2,2014-06-06,8643,1,0,4,b
2,2014-06-07,6438,1,0,5,b
2,2014-06-08,0,0,0,6,b
2,2014-06-09,8003,1,0,0,b
2,2014-06-10,8292,1,0,1,b
2,2014-06-11,9033,1,0,2,b
2,2014-06-12,8497,1,0,3,b
2,2014-06-13,8806,1,0,4,b
2,2014-06-14,6352,1,0,5,b
2,2014-06-15,0,0,0,6,b
2,2014-06-16,8798,1,0,0,b
2,2014-06-17,8046,1,0,1,b
2,2014-06-18,9644,1,1,2,b
2,2014-06-19,8648,1,0,3,b
2,2014-06-20,9724,1,1,4,b
2,2014-06-21,6950,1,1,5,b
2,2014-06-22,0,0,1,6,b
2,2014-06-23,9904,1,1,0,b
2,2014-06-24,8544,1,0,1,b
2,2014-06-25,9611,1,1,2,b
2,2014-06-26,9777,1,1,3,b
2,2014-06-27,9864,1,1,4,b
2,2014-06-28,5116,1,0,5,b
2,2014-06-29,5866,1,0,6,b
2,2014-06-30,8349,1,0,0,b
2,2014-07-01,8075,1,0,1,b
2,2014-07-02,9146,1,1,2,b
2,2014-07-03,7769,1,0,3,b
2,2014-07-04,9164,1,1,4,b
2,2014-07-05,4955,1,0,5,b
2,2014-07-06,0,0,0,6,b
2,2014-07-07,7106,1,0,0,b
2,2014-07-08,8955,1,1,1,b
2,2014-07-09,8928,1,1,2,b
2,2014-07-10,8000,1,0,3,b
2,2014-07-11,9554,1,1,4,b
2,2014-07-12,5254,1,0,5,b
2,2014-07-13,0,0,1,6,b
2,2014-07-14,7194,1,0,0,b
2,2014-07-15,7158,1,0,1,b
2,2014-07-16,8686,1,1,2,b
2,2014-07-17,7240,1,0,3,b
2,2014-07-18,7056,1,0,4,b
2,2014-07-19,4850,1,0,5,b
2,2014-07-20,0,0,0,6,b
2,2014-07-21,8669,1,1,0,b
2,2014-07-22,6712,1,0,1,b
2,2014-07-23,6891,1,0,2,b
2,2014-07-24,7883,1,1,3,b
2,2014-07-25,6711,1,0,4,b
2,2014-07-26,5351,1,0,5,b
2,2014-07-27,4638,1,0,6,b
2,2014-07-28,7843,1,1,0,b
2,2014-07-29,6958,1,0,1,b
2,2014-07-30,6921,1,0,2,b
2,2014-07-31,6879,1,0,3,b
2,2014-08-01,7960,1,1,4,b
2,2014-08-02,4565,1,0,5,b
2,2014-08-03,4349,1,0,6,b
2,2014-08-04,6831,1,0,0,b
2,2014-08-05,6064,1,0,1,b
2,2014-08-06,6461,1,0,2,b
2,2014-08-07,7375,1,1,3,b
2,2014-08-08,7666,1,1,4,b
2,2014-08-09,4544,1,0,5,b
2,2014-08-10,4807,1,0,6,b
2,2014-08-11,6511,1,0,0,b
2,2014-08-12,7318,1,1,1,b
2,2014-08-13,6185,1,0,2,b
2,2014-08-14,6388,1,0,3,b
2,2014-08-15,7051,1,1,4,b
2,2014-08-16,5076,1,1,5,b
2,2014-08-17,5091,1,1,6,b
2,2014-08-18,5759,1,0,0,b
2,2014-08-19,7256,1,1,1,b
2,2014-08-20,6153,1,0,2,b
2,2014-08-21,6423,1,0,3,b
2,2014-08-22,6177,1,0,4,b
2,2014-08-23,5310,1,1,5,b
2,2014-08-24,0,0,1,6,b
2,2014-08-25,6380,1,0,0,b
2,2014-08-26,6953,1,1,1,b
2,2014-08-27,5200,1,0,2,b
2,2014-08-28,5742,1,0,3,b
2,2014-08-29,5788,1,0,4,b
2,2014-08-30,4030,1,0,5,b
2,2014-08-31,0,0,0,6,b
2,2014-09-01,5905,1,0,0,b
2,2014-09-02,5549,1,0,1,b
2,2014-09-03,5368,1,0,2,b
2,2014-09-04,5823,1,0,3,b
2,2014-09-05,6215,1,0,4,b
2,2014-09-06,4558,1,1,5,b
2,2014-09-07,0,0,0,6,b
2,2014-09-08,5306,1,0,0,b
2,2014-09-09,5802,1,0,1,b
2,2014-09-10,5317,1,0,2,b
2,2014-09-11,5652,1,0,3,b
2,2014-09-12,6919,1,1,4,b
2,2014-09-13,4152,1,0,5,b
2,2014-09-14,0,0,0,6,b
2,2014-09-15,6531,1,1,0,b
2,2014-09-16,6951,1,1,1,b
2,2014-09-17,6692,1,1,2,b
2,2014-09-18,5788,1,0,3,b
2,2014-09-19,6128,1,0,4,b
2,2014-09-20,4728,1,1,5,b
2,2014-09-21,0,0,0,6,b
2,2014-09-22,5406,1,0,0,b
2,2014-09-23,5069,1,0,1,b
2,2014-09-24,6634,1,1,2,b
2,2014-09-25,5201,1,0,3,b
2,2014-09-26,6657,1,1,4,b
2,2014-09-27,3799,1,0,5,b
2,2014-09-28,0,0,1,6,b
2,2014-09-29,6382,1,1,0,b
2,2014-09-30,6788,1,1,1,b
2,2014-10-01,5391,1,0,2,b
2,2014-10-02,7051,1,1,3,b
2,2014-10-03,5593,1,0,4,b
2,2014-10-04,3699,1,0,5,b
2,2014-10-05,0,0,0,6,b
2,2014-10-06,7161,1,1,0,b
2,2014-10-07,6431,1,1,1,b
2,2014-10-08,6412,1,1,2,b
2,2014-10-09,4851,1,0,3,b
2,2014-10-10,5191,1,0,4,b
2,2014-10-11,5217,1,1,5,b
2,2014-10-12,0,0,0,6,b
2,2014-10-13,6071,1,0,0,b
2,2014-10-14,6352,1,1,1,b
2,2014-10-15,5891,1,1,2,b
2,2014-10-16,5780,1,0,3,b
2,2014-10-17,5644,1,0,4,b
2,2014-10-18,4340,1,1,5,b
2,2014-10-19,0,0,1,6,b
2,2014-10-20,6601,1,1,0,b
2,2014-10-21,6276,1,1,1,b
2,2014-10-22,5725,1,0,2,b
2,2014-10-23,6771,1,1,3,b
2,2014-10-24,5212,1,0,4,b
2,2014-10-25,3770,1,0,5,b
2,2014-10-26,3979,1,0,6,b
2,2014-10-27,5704,1,0,0,b
2,2014-10-28,5996,1,0,1,b
2,2014-10-29,5671,1,0,2,b
2,2014-10-30,6756,1,1,3,b
2,2014-10-31,7416,1,1,4,b
2,2014-11-01,4137,1,0,5,b
2,2014-11-02,3871,1,0,6,b
2,2014-11-03,6801,1,1,0,b
2,2014-11-04,6805,1,1,1,b
2,2014-11-05,6715,1,1,2,b
2,2014-11-06,5893,1,0,3,b
2,2014-11-07,7833,1,1,4,b
2,2014-11-08,5100,1,1,5,b
2,2014-11-09,0,0,1,6,b
2,2014-11-10,5903,1,0,0,b
2,2014-11-11,5988,1,0,1,b
2,2014-11-12,7780,1,1,2,b
2,2014-11-13,6369,1,0,3,b
2,2014-11-14,6205,1,0,4,b
2,2014-11-15,4219,1,0,5,b
2,2014-11-16,0,0,0,6,b
2,2014-11-17,5951,1,0,0,b
2,2014-11-18,5745,1,0,1,b
2,2014-11-19,7787,1,1,2,b
2,2014-11-20,6649,1,0,3,b
2,2014-11-21,7226,1,1,4,b
2,2014-11-22,3903,1,0,5,b
2,2014-11-23,0,0,1,6,b
2,2014-11-24,7181,1,1,0,b
2,2014-11-25,7661,1,1,1,b
2,2014-11-26,6480,1,0,2,b
2,2014-11-27,6863,1,0,3,b
2,2014-11-28,6461,1,0,4,b
2,2014-11-29,4391,1,0,5,b
2,2014-11-30,0,0,1,6,b
2,2014-12-01,6990,1,0,0,b
2,2014-12-02,6618,1,0,1,b
2,2014-12-03,7899,1,1,2,b
2,2014-12-04,7931,1,1,3,b
2,2014-12-05,6403,1,0,4,b
2,2014-12-06,5832,1,1,5,b
2,2014-12-07,4549,1,0,6,b
2,2014-12-08,7475,1,0,0,b
2,2014-12-09,6920,1,0,1,b
2,2014-12-10,7029,1,0,2,b
2,2014-12-11,6669,1,0,3,b
2,2014-12-12,8088,1,1,4,b
2,2014-12-13,6013,1,1,5,b
2,2014-12-14,0,0,0,6,b
2,2014-12-15,7141,1,0,0,b
2,2014-12-16,9802,1,1,1,b
2,2014-12-17,7951,1,0,2,b
2,2014-12-18,8797,1,1,3,b
2,2014-12-19,7857,1,0,4,b
2,2014-12-20,4578,1,0,5,b
2,2014-12-21,0,0,0,6,b
2,2014-12-22,7310,1,0,0,b
2,2014-12-23,7498,1,0,1,b
2,2014-12-24,7487,1,0,2,b
2,2014-12-25,7392,1,0,3,b
2,2014-12-26,7328,1,0,4,b
2,2014-12-27,5286,1,0,5,b
2,2014-12-28,5330,1,0,6,b
2,2014-12-29,7864,1,0,0,b
2,2014-12-30,7663,1,0,1,b
2,2014-12-31,7544,1,0,2,b
2,2015-01-01,7904,1,0,3,b
2,2015-01-02,9183,1,1,4,b
2,2015-01-03,6497,1,1,5,b
2,2015-01-04,6524,1,1,6,b
2,2015-01-05,9493,1,1,0,b
2,2015-01-06,9821,1,1,1,b
2,2015-01-07,9735,1,1,2,b
2,2015-01-08,9270,1,1,3,b
2,2015-01-09,10031,1,1,4,b
2,2015-01-10,6335,1,0,5,b
2,2015-01-11,0,0,1,6,b
2,2015-01-12,9681,1,1,0,b
2,2015-01-13,8037,1,0,1,b
2,2015-01-14,8170,1,0,2,b
2,2015-01-15,9621,1,1,3,b
2,2015-01-16,8465,1,0,4,b
2,2015-01-17,5711,1,0,5,b
2,2015-01-18,0,0,0,6,b
2,2015-01-19,8465,1,0,0,b
2,2015-01-20,10482,1,1,1,b
2,2015-01-21,8820,1,0,2,b
2,2015-01-22,8567,1,0,3,b
2,2015-01-23,8637,1,0,4,b
2,2015-01-24,7393,1,1,5,b
2,2015-01-25,0,0,1,6,b
2,2015-01-26,10500,1,1,0,b
2,2015-01-27,8759,1,0,1,b
2,2015-01-28,9550,1,0,2,b
2,2015-01-29,11200,1,1,3,b
2,2015-01-30,11024,1,1,4,b
2,2015-01-31,6151,1,0,5,b
2,2015-02-01,0,0,0,6,b
2,2015-02-02,9006,1,0,0,b
2,2015-02-03,8694,1,0,1,b
2,2015-02-04,9249,1,0,2,b
2,2015-02-05,10715,1,1,3,b
2,2015-02-06,11081,1,1,4,b
2,2015-02-07,6438,1,0,5,b
2,2015-02-08,0,0,0,6,b
2,2015-02-09,8876,1,0,0,b
2,2015-02-10,10929,1,1,1,b
2,2015-02-11,9320,1,0,2,b
2,2015-02-12,9126,1,0,3,b
2,2015-02-13,11393,1,1,4,b
2,2015-02-14,7936,1,1,5,b
2,2015-02-15,0,0,1,6,b
2,2015-02-16,9598,1,0,0,b
2,2015-02-17,11626,1,1,1,b
2,2015-02-18,11214,1,1,2,b
2,2015-02-19,10505,1,0,3,b
2,2015-02-20,11302,1,1,4,b
2,2015-02-21,6687,1,0,5,b
2,2015-02-22,0,0,1,6,b
2,2015-02-23,9729,1,0,0,b
2,2015-02-24,11353,1,1,1,b
2,2015-02-25,11458,1,1,2,b
2,2015-02-26,12093,1,1,3,b
2,2015-02-27,9357,1,0,4,b
2,2015-02-28,8134,1,1,5,b
2,2015-03-01,8480,1,1,6,b
2,2015-03-02,9918,1,0,0,b
2,2015-03-03,10203,1,0,1,b
2,2015-03-04,10056,1,0,2,b
2,2015-03-05,10151,1,0,3,b
2,2015-03-06,9860,1,0,4,b
2,2015-03-07,7059,1,0,5,b
2,2015-03-08,0,0,1,6,b
2,2015-03-09,10116,1,0,0,b
2,2015-03-10,11989,1,1,1,b
2,2015-03-11,9473,1,0,2,b
2,2015-03-12,9816,1,0,3,b
2,2015-03-13,11858,1,1,4,b
2,2015-03-14,7193,1,0,5,b
2,2015-03-15,0,0,0,6,b
2,2015-03-16,12235,1,1,0,b
2,2015-03-17,11590,1,1,1,b
2,2015-03-18,11927,1,1,2,b
2,2015-03-19,11860,1,1,3,b
2,2015-03-20,12634,1,1,4,b
2,2015-03-21,6974,1,0,5,b
2,2015-03-22,0,0,0,6,b
2,2015-03-23,12206,1,1,0,b
2,2015-03-24,10262,1,0,1,b
2,2015-03-25,10305,1,0,2,b
2,2015-03-26,10185,1,0,3,b
2,2015-03-27,10703,1,0,4,b
2,2015-03-28,6553,1,0,5,b
2,2015-03-29,0,0,0,6,b
2,2015-03-30,9907,1,0,0,b
2,2015-03-31,12401,1,1,1,b
2,2015-04-01,12591,1,1,2,b
2,2015-04-02,10087,1,0,3,b
2,2015-04-03,12199,1,1,4,b
2,2015-04-04,7278,1,0,5,b
2,2015-04-05,7099,1,0,6,b
2,2015-04-06,9540,1,0,0,b
2,2015-04-07,10274,1,0,1,b
2,2015-04-08,10183,1,0,2,b
2,2015-04-09,10482,1,0,3,b
2,2015-04-10,12457,1,1,4,b
2,2015-04-11,7015,1,0,5,b
2,2015-04-12,0,0,0,6,b
2,2015-04-13,11859,1,1,0,b
2,2015-04-14,12093,1,1,1,b
2,2015-04-15,12328,1,1,2,b
2,2015-04-16,9488,1,0,3,b
2,2015-04-17,12158,1,1,4,b
2,2015-04-18,8386,1,1,5,b
2,2015-04-19,0,0,0,6,b
2,2015-04-20,9896,1,0,0,b
2,2015-04-21,11972,1,1,1,b
2,2015-04-22,12145,1,1,2,b
2,2015-04-23,10314,1,0,3,b
2,2015-04-24,12152,1,1,4,b
2,2015-04-25,8726,1,1,5,b
2,2015-04-26,8519,1,1,6,b
2,2015-04-27,9905,1,0,0,b
2,2015-04-28,10641,1,0,1,b
2,2015-04-29,9926,1,0,2,b
2,2015-04-30,11639,1,1,3,b
2,2015-05-01,10189,1,0,4,b
2,2015-05-02,6452,1,0,5,b
2,2015-05-03,0,0,0,6,b
2,2015-05-04,9704,1,0,0,b
2,2015-05-05,9758,1,0,1,b
2,2015-05-06,11459,1,1,2,b
2,2015-05-07,9457,1,0,3,b
2,2015-05-08,12195,1,1,4,b
2,2015-05-09,6527,1,0,5,b
2,2015-05-10,0,0,0,6,b
2,2015-05-11,11587,1,1,0,b
2,2015-05-12,9274,1,0,1,b
2,2015-05-13,9369,1,0,2,b
2,2015-05-14,9602,1,0,3,b
2,2015-05-15,9494,1,0,4,b
2,2015-05-16,8345,1,1,5,b
2,2015-05-17,0,0,1,6,b
2,2015-05-18,9746,1,0,0,b
2,2015-05-19,9165,1,0,1,b
2,2015-05-20,9410,1,0,2,b
2,2015-05-21,9198,1,0,3,b
2,2015-05-22,11566,1,1,4,b
2,2015-05-23,6549,1,0,5,b
2,2015-05-24,0,0,0,6,b
2,2015-05-25,9456,1,0,0,b
2,2015-05-26,9572,1,0,1,b
2,2015-05-27,9096,1,0,2,b
2,2015-05-28,11234,1,1,3,b
2,2015-05-29,9097,1,0,4,b
2,2015-05-30,7945,1,1,5,b
2,2015-05-31,0,0,0,6,b
2,2015-06-01,9318,1,0,0,b
2,2015-06-02,9324,1,0,1,b
2,2015-06-03,8822,1,0,2,b
2,2015-06-04,10412,1,1,3,b
2,2015-06-05,9393,1,0,4,b
2,2015-06-06,5657,1,0,5,b
2,2015-06-07,7861,1,1,6,b
2,2015-06-08,8453,1,0,0,b
2,2015-06-09,9258,1,0,1,b
2,2015-06-10,10130,1,1,2,b
2,2015-06-11,10334,1,1,3,b
2,2015-06-12,8809,1,0,4,b
2,2015-06-13,7183,1,1,5,b
2,2015-06-14,0,0,1,6,b
2,2015-06-15,8248,1,0,0,b
2,2015-06-16,7743,1,0,1,b
2,2015-06-17,10295,1,1,2,b
2,2015-06-18,10036,1,1,3,b
2,2015-06-19,8911,1,0,4,b
2,2015-06-20,4892,1,0,5,b
2,2015-06-21,0,0,0,6,b
2,2015-06-22,8200,1,0,0,b
2,2015-06-23,9607,1,1,1,b
2,2015-06-24,8130,1,0,2,b
2,2015-06-25,8014,1,0,3,b
2,2015-06-26,7724,1,0,4,b
2,2015-06-27,5559,1,0,5,b
2,2015-06-28,0,0,1,6,b
2,2015-06-29,7851,1,0,0,b
2,2015-06-30,7828,1,0,1,b
2,2015-07-01,9357,1,1,2,b
2,2015-07-02,7744,1,0,3,b
2,2015-07-03,7409,1,0,4,b
2,2015-07-04,6795,1,1,5,b
2,2015-07-05,5362,1,0,6,b
2,2015-07-06,7569,1,0,0,b
2,2015-07-07,7756,1,0,1,b
2,2015-07-08,7294,1,0,2,b
2,2015-07-09,9226,1,1,3,b
2,2015-07-10,8675,1,1,4,b
2,2015-07-11,4938,1,0,5,b
2,2015-07-12,0,0,1,6,b
2,2015-07-13,9220,1,1,0,b
2,2015-07-14,6955,1,0,1,b
2,2015-07-15,9085,1,1,2,b
2,2015-07-16,8786,1,1,3,b
2,2015-07-17,9072,1,1,4,b
2,2015-07-18,4756,1,0,5,b
2,2015-07-19,0,0,0,6,b
2,2015-07-20,8102,1,1,0,b
2,2015-07-21,7198,1,0,1,b
2,2015-07-22,8595,1,1,2,b
2,2015-07-23,8116,1,1,3,b
2,2015-07-24,6815,1,0,4,b
2,2015-07-25,4976,1,0,5,b
2,2015-07-26,0,0,1,6,b
2,2015-07-27,7013,1,0,0,b
2,2015-07-28,6874,1,0,1,b
2,2015-07-29,8730,1,1,2,b
2,2015-07-30,8299,1,1,3,b
2,2015-07-31,6870,1,0,4,b
3,2013-01-01,4927,1,0,1,b
3,2013-01-02,6463,1,1,2,b
3,2013-01-03,4761,1,0,3,b
3,2013-01-04,4848,1,0,4,b
3,2013-01-05,4300,1,1,5,b
3,2013-01-06,0,0,0,6,b
3,2013-01-07,6073,1,1,0,b
3,2013-01-08,6648,1,1,1,b
3,2013-01-09,6460,1,1,2,b
3,2013-01-10,5160,1,0,3,b
3,2013-01-11,5922,1,1,4,b
3,2013-01-12,4578,1,1,5,b
3,2013-01-13,3840,1,0,6,b
3,2013-01-14,5037,1,0,0,b
3,2013-01-15,6102,1,1,1,b
3,2013-01-16,6531,1,1,2,b
3,2013-01-17,5153,1,0,3,b
3,2013-01-18,5215,1,0,4,b
3,2013-01-19,3588,1,0,5,b
3,2013-01-20,0,0,0,6,b
3,2013-01-21,5108,1,0,0,b
3,2013-01-22,5888,1,0,1,b
3,2013-01-23,5195,1,0,2,b
3,2013-01-24,5975,1,0,3,b
3,2013-01-25,5809,1,0,4,b
3,2013-01-26,4128,1,0,5,b
3,2013-01-27,0,0,1,6,b
3,2013-01-28,5530,1,0,0,b
3,2013-01-29,5973,1,0,1,b
3,2013-01-30,5037,1,0,2,b
3,2013-01-31,6519,1,1,3,b
3,2013-02-01,5364,1,0,4,b
3,2013-02-02,4038,1,0,5,b
3,2013-02-03,0,0,0,6,b
3,2013-02-04,5657,1,0,0,b
3,2013-02-05,7043,1,1,1,b
3,2013-02-06,6451,1,1,2,b
3,2013-02-07,5921,1,0,3,b
3,2013-02-08,6668,1,1,4,b
3,2013-02-09,4576,1,1,5,b
3,2013-02-10,0,0,1,6,b
3,2013-02-11,6963,1,1,0,b
3,2013-02-12,6837,1,1,1,b
3,2013-02-13,7146,1,1,2,b
3,2013-02-14,5963,1,0,3,b
3,2013-02-15,6934,1,1,4,b
3,2013-02-16,4264,1,0,5,b
3,2013-02-17,0,0,0,6,b
3,2013-02-18,7438,1,1,0,b
3,2013-02-19,6268,1,0,1,b
3,2013-02-20,6835,1,1,2,b
3,2013-02-21,5979,1,0,3,b
3,2013-02-22,5715,1,0,4,b
3,2013-02-23,4458,1,0,5,b
3,2013-02-24,0,0,0,6,b
3,2013-02-25,6553,1,1,0,b
3,2013-02-26,7287,1,1,1,b
3,2013-02-27,7314,1,1,2,b
3,2013-02-28,7245,1,1,3,b
3,2013-03-01,6017,1,0,4,b
3,2013-03-02,4746,1,0,5,b
3,2013-03-03,4177,1,0,6,b
3,2013-03-04,6327,1,0,0,b
3,2013-03-05,7596,1,1,1,b
3,2013-03-06,7065,1,1,2,b
3,2013-03-07,6638,1,1,3,b
3,2013-03-08,5908,1,0,4,b
3,2013-03-09,4620,1,0,5,b
3,2013-03-10,0,0,0,6,b
3,2013-03-11,7422,1,1,0,b
3,2013-03-12,6390,1,0,1,b
3,2013-03-13,7600,1,1,2,b
3,2013-03-14,6538,1,0,3,b
3,2013-03-15,6113,1,0,4,b
3,2013-03-16,4778,1,0,5,b
3,2013-03-17,4461,1,0,6,b
3,2013-03-18,6684,1,0,0,b
3,2013-03-19,5931,1,0,1,b
3,2013-03-20,6213,1,0,2,b
3,2013-03-21,7702,1,1,3,b
3,2013-03-22,6774,1,0,4,b
3,2013-03-23,5425,1,1,5,b
3,2013-03-24,0,0,0,6,b
3,2013-03-25,5828,1,0,0,b
3,2013-03-26,6200,1,0,1,b
3,2013-03-27,7418,1,1,2,b
3,2013-03-28,7434,1,1,3,b
3,2013-03-29,6499,1,0,4,b
3,2013-03-30,3746,1,0,5,b
3,2013-03-31,0,0,0,6,b
3,2013-04-01,7715,1,1,0,b
3,2013-04-02,7488,1,1,1,b
3,2013-04-03,5957,1,0,2,b
3,2013-04-04,5679,1,0,3,b
3,2013-04-05,7269,1,1,4,b
3,2013-04-06,4771,1,0,5,b
3,2013-04-07,0,0,0,6,b
3,2013-04-08,7465,1,1,0,b
3,2013-04-09,6335,1,0,1,b
3,2013-04-10,6568,1,0,2,b
3,2013-04-11,6509,1,0,3,b
3,2013-04-12,6142,1,0,4,b
3,2013-04-13,4532,1,0,5,b
3,2013-04-14,0,0,1,6,b
3,2013-04-15,5931,1,0,0,b
3,2013-04-16,6376,1,0,1,b
3,2013-04-17,8018,1,1,2,b
3,2013-04-18,6622,1,0,3,b
3,2013-04-19,7215,1,1,4,b
3,2013-04-20,3958,1,0,5,b
3,2013-04-21,0,0,1,6,b
3,2013-04-22,6049,1,0,0,b
3,2013-04-23,5699,1,0,1,b
3,2013-04-24,6537,1,0,2,b
3,2013-04-25,6986,1,1,3,b
3,2013-04-26,6167,1,0,4,b
3,2013-04-27,3793,1,0,5,b
3,2013-04-28,4407,1,0,6,b
3,2013-04-29,6284,1,0,0,b
3,2013-04-30,7246,1,1,1,b
3,2013-05-01,6208,1,0,2,b
3,2013-05-02,6089,1,0,3,b
3,2013-05-03,6134,1,0,4,b
3,2013-05-04,3679,1,0,5,b
3,2013-05-05,4565,1,1,6,b
3,2013-05-06,7537,1,1,0,b
3,2013-05-07,5901,1,0,1,b
3,2013-05-08,5768,1,0,2,b
3,2013-05-09,7406,1,1,3,b
3,2013-05-10,5924,1,0,4,b
3,2013-05-11,4006,1,0,5,b
3,2013-05-12,0,0,0,6,b
3,2013-05-13,6169,1,0,0,b
3,2013-05-14,5960,1,0,1,b
3,2013-05-15,5545,1,0,2,b
3,2013-05-16,7035,1,1,3,b
3,2013-05-17,6282,1,0,4,b
3,2013-05-18,5491,1,1,5,b
3,2013-05-19,0,0,0,6,b
3,2013-05-20,6934,1,1,0,b
3,2013-05-21,6222,1,1,1,b
3,2013-05-22,5765,1,0,2,b
3,2013-05-23,6563,1,1,3,b
3,2013-05-24,5876,1,0,4,b
3,2013-05-25,3948,1,0,5,b
3,2013-05-26,0,0,1,6,b
3,2013-05-27,6088,1,0,0,b
3,2013-05-28,6890,1,1,1,b
3,2013-05-29,5452,1,0,2,b
3,2013-05-30,5232,1,0,3,b
3,2013-05-31,6773,1,1,4,b
3,2013-06-01,4671,1,1,5,b
3,2013-06-02,4333,1,0,6,b
3,2013-06-03,6336,1,1,0,b
3,2013-06-04,6432,1,1,1,b
3,2013-06-05,6668,1,1,2,b
3,2013-06-06,6618,1,1,3,b
3,2013-06-07,5396,1,0,4,b
3,2013-06-08,3905,1,0,5,b
3,2013-06-09,0,0,0,6,b
3,2013-06-10,6270,1,1,0,b
3,2013-06-11,5146,1,0,1,b
3,2013-06-12,6514,1,1,2,b
3,2013-06-13,6287,1,1,3,b
3,2013-06-14,4665,1,0,4,b
3,2013-06-15,4837,1,1,5,b
3,2013-06-16,0,0,1,6,b
3,2013-06-17,5941,1,1,0,b
3,2013-06-18,6185,1,1,1,b
3,2013-06-19,5961,1,1,2,b
3,2013-06-20,5422,1,0,3,b
3,2013-06-21,4706,1,0,4,b
3,2013-06-22,3978,1,0,5,b
3,2013-06-23,0,0,1,6,b
3,2013-06-24,5861,1,1,0,b
3,2013-06-25,5188,1,0,1,b
3,2013-06-26,4811,1,0,2,b
3,2013-06-27,5766,1,1,3,b
3,2013-06-28,4509,1,0,4,b
3,2013-06-29,3823,1,0,5,b
3,2013-06-30,4284,1,1,6,b
3,2013-07-01,5778,1,1,0,b
3,2013-07-02,6764,1,1,1,b
3,2013-07-03,5073,1,0,2,b
3,2013-07-04,4687,1,0,3,b
3,2013-07-05,4638,1,0,4,b
3,2013-07-06,2993,1,0,5,b
3,2013-07-07,0,0,1,6,b
3,2013-07-08,5914,1,1,0,b
3,2013-07-09,4997,1,0,1,b
3,2013-07-10,6024,1,1,2,b
3,2013-07-11,5732,1,1,3,b
3,2013-07-12,4293,1,0,4,b
3,2013-07-13,3539,1,0,5,b
3,2013-07-14,0,0,0,6,b
3,2013-07-15,4725,1,0,0,b
3,2013-07-16,5564,1,1,1,b
3,2013-07-17,4711,1,0,2,b
3,2013-07-18,5302,1,1,3,b
3,2013-07-19,5577,1,1,4,b
3,2013-07-20,3368,1,1,5,b
3,2013-07-21,0,0,0,6,b
3,2013-07-22,5251,1,1,0,b
3,2013-07-23,4458,1,0,1,b
3,2013-07-24,5093,1,1,2,b
3,2013-07-25,5517,1,1,3,b
3,2013-07-26,4367,1,0,4,b
3,2013-07-27,3128,1,1,5,b
3,2013-07-28,0,0,0,6,b
3,2013-07-29,5372,1,1,0,b
3,2013-07-30,3969,1,0,1,b
3,2013-07-31,4609,1,1,2,b
3,2013-08-01,5106,1,1,3,b
3,2013-08-02,5272,1,1,4,b
3,2013-08-03,2794,1,0,5,b
3,2013-08-04,0,0,0,6,b
3,2013-08-05,4841,1,1,0,b
3,2013-08-06,4960,1,1,1,b
3,2013-08-07,4975,1,1,2,b
3,2013-08-08,4224,1,0,3,b
3,2013-08-09,4439,1,1,4,b
